"LOCATION","Location","OFFENCE","Offence","SCENE","Scene","YEAR","Year","MEASURE","Measure",Value,Flags
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",87,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",84,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",96,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",81,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",87,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",72,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",75,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",87,
"DM","Southern District","04","Dangerous or negligent acts endangering persons","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",45,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",923,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",766,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",826,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",797,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",736,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",763,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",845,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",923,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",820,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",935,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",976,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",902,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",833,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",974,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",975,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",885,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",874,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",695,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",813,
"DM","Southern District","05","Abduction, harassment and other related offences against a person","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",1058,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",63,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",87,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",83,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",67,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",73,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",55,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",42,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",44,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",66,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",70,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",60,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",50,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",56,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",65,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",74,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",46,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",66,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",41,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",51,
"DM","Southern District","06","Robbery, extortion and related offences","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",52,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",5218,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",4479,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",3980,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",3993,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",3966,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",3533,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",2967,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",2585,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",2482,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",2386,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",2318,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",2538,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",2624,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",2457,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",2533,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",2333,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",2123,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",1929,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",1783,
"DM","Southern District","07","Unlawful entry with intent/burglary, break and enter","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",2433,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",14256,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",12411,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",11551,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",11851,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",12514,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",11747,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",11173,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",10554,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",10888,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",9661,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",8518,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",8724,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",8369,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",7986,
"DM","Southern District","08","Theft and related offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",7632,
